"County","State","Community_Transmission_Level","Percent_Fully_Vaccinated","Percent_Fully_Vaccinated_Under_65","Percent_Estimated_Vaccination_Hesitant","Percent_Estimated_Vaccination_Strongly_Hesitant","Percent_State_ICU_Beds_Filled","Percent_County_ICU_Beds_Filled","Population","FIPS","Vaccination_Data_Is_For_County","Area_of_Concern_Category"
"Madison","IA",NA,53.9,46.1183788038692,12.39,7.43,66,78,16338,19121,TRUE,"ModerateBurden"
"Halifax","VA",NA,43.2,36.7816135780801,7.14,4.97,65,73,33911,51083,TRUE,"ModerateBurden"
"Refugio","TX",NA,54,46.3911076916347,11.83,7.72,87,73,6948,48391,TRUE,"ModerateBurden"
"Arkansas","AR",NA,55.6,49.6317872758616,21.19,14.02,68,NA,17486,5001,TRUE,"ModerateBurden"
"Columbia","FL",NA,41.8,34.1258053680714,17.95,12.42,73,81,71686,12023,TRUE,"LowBurden"
"Decatur","IN",NA,48,39.5474979947064,14.17,8.9,72,50,26559,18031,TRUE,"ModerateBurden"
"Hempstead","AR",NA,40,35.8010701330486,21.12,13.77,68,79,21532,5057,TRUE,"ModerateBurden"
"Madison","AR",NA,42.9,36.9395316110042,20.42,13.46,68,52,16576,5087,TRUE,"ModerateBurden"
"Sevier","AR",NA,45.4,40.8856111556314,21.54,14.29,68,79,17007,5133,TRUE,"ModerateBurden"
"Cheatham","TN",NA,58.6,52.8853880525765,14.08,8.84,64,64,40667,47021,TRUE,"LowBurden"
"Haskell","OK",NA,41.1,33.0207934493248,20.6,14.36,76,68,12627,40061,TRUE,"ModerateBurden"
"Mercer","OH",NA,38.2,28.7465420820042,13.41,7.98,67,26,41172,39107,TRUE,"LowBurden"
"Fentress","TN",NA,33.8,24.9320474446117,13.82,8.79,64,85,18523,47049,TRUE,"ModerateBurden"
"Coleman","TX",NA,37,26.9142178576141,12.78,8.6,87,83,8175,48083,TRUE,"ModerateBurden"
"Gilchrist","FL",NA,36.5,28.7010157279274,17.95,12.42,73,81,18582,12041,TRUE,"ModerateBurden"
"Love","OK",NA,41.9,34.9141607817854,20.75,14.52,76,55,10253,40085,TRUE,"ModerateBurden"
"Inyo","CA",NA,71.1,68.0241798983306,7.79,3.87,71,4,18039,6027,FALSE,"ModerateBurden"
"Hendry","FL",NA,49.3,43.5915489954245,15.07,10.15,73,71,42022,12051,TRUE,"LowBurden"
"Burke","GA",NA,56.8,49.5290583567438,16.23,10.43,74,84,22383,13033,TRUE,"ModerateBurden"
"Lincoln","OK",NA,40,33.4620877590741,19.05,13.24,76,77,34877,40081,TRUE,"LowBurden"
"Monroe","OH",NA,46.3,36.6509953553867,14.77,8.94,67,62,13654,39111,TRUE,"ModerateBurden"
"Washington","OH",NA,55.2,47.6046730030268,14.77,8.94,67,80,59911,39167,TRUE,"LowBurden"
"Jefferson","FL",NA,59.5,46.3562506964353,16.81,11.51,73,80,14246,12065,TRUE,"ModerateBurden"
"Hickman","TN",NA,42.3,34.424894852572,14.08,8.84,64,64,25178,47081,TRUE,"ModerateBurden"
"Levy","FL",NA,47,37.0194606551412,17.95,12.42,73,81,41503,12075,TRUE,"LowBurden"
"Henry","OH",NA,53.9,45.000997518591,14.16,8.48,67,43,27006,39069,TRUE,"ModerateBurden"
"Shelby","OH",NA,35.9,28.5470088427116,14.3,8.54,67,53,48590,39149,TRUE,"LowBurden"
"Hughes","SD",NA,71.1,65.3709616200406,13.65,9.67,50,27,17526,46065,TRUE,"ModerateBurden"
"Woodward","OK",NA,37.9,30.4743345528357,19.71,13.92,76,67,20211,40153,TRUE,"ModerateBurden"
"Spink","SD",NA,51.9,43.5089008718324,10.18,7.47,50,13,6376,46115,TRUE,"ModerateBurden"
"Archuleta","CO",NA,57.1,47.0959995982279,7.36,4.38,58,50,14029,8007,TRUE,"ModerateBurden"
"Las Animas","CO",NA,61.5,52.4751933313881,7.96,4.79,58,47,14506,8071,TRUE,"ModerateBurden"
"Jackson","TX",NA,45,37.4800129003785,11.34,7.62,87,73,14760,48239,TRUE,"ModerateBurden"
"Madison","FL",NA,45.9,37.1538297243768,17.25,11.75,73,80,18493,12079,TRUE,"ModerateBurden"
"Clay","SD",NA,67.6,62.2027360394707,10.25,7.42,50,34,14070,46027,TRUE,"ModerateBurden"
"Codington","SD",NA,54.5,46.9658496861828,10.18,7.47,50,95,28009,46029,TRUE,"ModerateBurden"
"Childress","TX",NA,47,42.9619943396028,12.41,8.24,87,NA,7306,48075,TRUE,"ModerateBurden"
"Day","SD",NA,65,55.7339328915536,10.18,7.47,50,13,5424,46037,TRUE,"ModerateBurden"
"Humphreys","TN",NA,41.3,32.6171799942982,13.69,8.64,64,64,18582,47085,TRUE,"ModerateBurden"
"Gonzales","TX",NA,49.1,43.3540365934095,11.34,7.62,87,84,20837,48177,TRUE,"ModerateBurden"
"Pike","OH",NA,44,37.2410188379634,16.86,10.43,67,84,27772,39131,TRUE,"ModerateBurden"
"Cochran","TX",NA,52.5,43.2216153033471,11.43,7.66,87,91,2853,48079,TRUE,"ModerateBurden"
"Costilla","CO",NA,60,52.1410165859938,7.96,4.79,58,31,3887,8023,TRUE,"ModerateBurden"
"Morgan","CO",NA,48.1,42.3972858603037,9.45,5.82,58,38,29068,8087,TRUE,"ModerateBurden"
"Malheur","OR",NA,47.9,40.0883982321263,12.22,9.19,72,75,30571,41045,TRUE,"LowBurden"
"Garvin","OK",NA,46.2,37.3790075587412,20.75,14.52,76,83,27711,40049,TRUE,"ModerateBurden"
"Okeechobee","FL",NA,46.1,35.1585172723722,15.07,10.15,73,66,42168,12093,TRUE,"LowBurden"
"Greer","OK",NA,36.7,27.5654715678661,17.6,12.16,76,97,5712,40055,TRUE,"ModerateBurden"
"Pawnee","OK",NA,49.2,41.6341517309852,19.59,13.73,76,73,16376,40117,TRUE,"ModerateBurden"
"Gallia","OH",NA,46.6,38.3186638727947,14.8,8.93,67,81,29898,39053,TRUE,"ModerateBurden"
"Franklin","TX",NA,37,28.8253789290877,12.83,8.66,87,79,10725,48159,TRUE,"ModerateBurden"
"Williamsburg","SC",NA,57.1,51.086586934663,15.24,8.63,65,69,30368,45089,TRUE,"LowBurden"
"Okfuskee","OK",NA,46.6,38.731831967883,18.7,13.07,76,NA,11993,40107,TRUE,"ModerateBurden"
"Union","OR",NA,48.9,41.3045638967801,11.48,8.8,72,21,26835,41061,TRUE,"ModerateBurden"
"Beckham","OK",NA,41.1,34.5939371099529,17.6,12.16,76,66,21859,40009,TRUE,"ModerateBurden"
"Bledsoe","TN",NA,36.8,29.6833207607253,14.91,9.55,64,85,15064,47007,TRUE,"ModerateBurden"
"Floyd","TX",NA,45.8,37.915407529157,11.43,7.66,87,7,5712,48153,TRUE,"ModerateBurden"
"Decatur","TN",NA,37.9,29.8036732018997,14.52,9.18,64,60,11663,47039,TRUE,"ModerateBurden"
"Pickett","TN",NA,44.6,35.0717390340178,12.99,8.14,64,71,5048,47137,TRUE,"ModerateBurden"
"Redwood","MN",NA,54.1,45.6189862004193,7.98,4.32,69,NA,15170,27127,TRUE,"ModerateBurden"
"Nez Perce","ID",NA,55.5,45.4495420635232,18.68,12.25,66,67,40408,16069,TRUE,"LowBurden"
"Jefferson","AR",NA,44.3,39.3668160086795,20.41,13.4,68,62,66824,5069,TRUE,"LowBurden"
"Stillwater","MT",NA,42,31.2227917606899,21.95,14.6,55,75,9642,30095,TRUE,"ModerateBurden"
"Florence","WI",NA,54.5,39.7961401955847,15.13,8.98,67,55,4295,55037,TRUE,"ModerateBurden"
"Clarke","VA",NA,63.6,58.2517190068177,6.01,4.12,65,69,14619,51043,TRUE,"ModerateBurden"
"Hart","KY",NA,35.5,28.9643498626674,20.53,13.75,78,66,19035,21099,TRUE,"ModerateBurden"
"Custer","MT",NA,43.8,35.3607117331105,26.39,17.99,55,43,11402,30017,TRUE,"ModerateBurden"
"Big Horn","MT",NA,88.9,87.7165229031035,26.39,17.99,55,75,13319,30003,TRUE,"ModerateBurden"
"Beaverhead","MT",NA,53.9,43.9231405433665,22.68,15.37,55,39,9453,30001,TRUE,"ModerateBurden"
"Highland","VA",NA,60.2,51.0490650118312,6.78,4.67,65,57,2190,51091,TRUE,"ModerateBurden"
"Shannon","MO",NA,30.5,24.7546691991136,16.46,10.06,72,72,8166,29203,TRUE,"ModerateBurden"
"Teton","ID",NA,61.8,57.8804891315018,20.11,13.24,66,44,12142,16081,TRUE,"ModerateBurden"
"Haines Borough","AK",NA,68.3,63.11029450182,18.97,13.62,77,32,2530,2100,TRUE,"ModerateBurden"
"Lee","VA",NA,50.2,43.928788211194,8.04,5.56,65,62,23423,51105,TRUE,"ModerateBurden"
"Valley","ID",NA,61.8,53.4707220830093,18.68,12.25,66,75,11392,16085,TRUE,"ModerateBurden"
"Oregon","MO",NA,31,25.5134784259452,16.46,10.06,72,72,10529,29149,TRUE,"ModerateBurden"
"Ohio","KY",NA,39.6,33.1023961810299,19.24,12.67,78,50,23994,21183,TRUE,"ModerateBurden"
"Livingston","MO",NA,42.8,34.4939912854618,14.82,9,72,75,15227,29117,TRUE,"ModerateBurden"
"Mathews","VA",NA,61.3,51.3251759532544,6.13,4.24,65,58,8834,51115,TRUE,"ModerateBurden"
"Oldham","KY",NA,57.1,52.8360183959551,17.03,11.15,78,78,66799,21185,TRUE,"LowBurden"
"Iron","WI",NA,66.3,55.1492452576798,15.28,9.06,67,37,5687,55051,TRUE,"ModerateBurden"
"Boone","KY",NA,62,56.9176230416464,15.42,9.78,78,93,133581,21015,TRUE,"LowBurden"
"Gentry","MO",NA,43.3,34.9130540966581,14.82,9,72,48,6571,29075,TRUE,"ModerateBurden"
"Boone","NE",NA,48.9,39.8139850896615,8.48,5.21,72,32,5192,31011,TRUE,"ModerateBurden"
"Greene","AL",NA,50.6,43.4865664725137,18.08,13.9,79,82,8111,1063,TRUE,"ModerateBurden"
"Hodgeman","KS",NA,44.5,37.8996799162753,15.14,9.32,66,39,1794,20083,TRUE,"ModerateBurden"
"Richardson","NE",NA,52,43.9656448460621,8.91,5.55,72,0,7865,31147,TRUE,"ModerateBurden"
"Jackson","KS",NA,63.9,59.0868360595112,14.59,8.92,66,75,13171,20085,TRUE,"ModerateBurden"
"Zapata","TX",NA,59.7,55.8157312604215,11.46,7.42,87,96,14179,48505,TRUE,"ModerateBurden"
"Park","WY",NA,46,36.5101558130743,20.5,14.72,37,19,29194,56029,TRUE,"ModerateBurden"
"Nemaha","NE",NA,50,43.1293461129179,8.91,5.55,72,NA,6972,31127,TRUE,"ModerateBurden"
"Juab","UT",NA,36.6,30.9818763941501,11.75,7.26,72,60,12017,49023,TRUE,"ModerateBurden"
"Merrick","NE",NA,43.5,35.5481141662937,9.03,5.58,72,52,7755,31121,TRUE,"ModerateBurden"
"Lyon","KS",NA,57.2,51.5432698545301,14.48,8.85,66,14,33195,20111,TRUE,"LowBurden"
"Madison","ID",NA,54.5,51.6995323192548,20.11,13.24,66,44,39907,16065,TRUE,"LowBurden"
"Keith","NE",NA,37.6,31.636864130065,8.7,5.37,72,29,8034,31101,TRUE,"ModerateBurden"
"Kearney","NE",NA,46.9,41.0708908817176,8.93,5.49,72,74,6495,31099,TRUE,"ModerateBurden"
"Osage","KS",NA,50.9,42.7549641876571,14.59,8.92,66,75,15949,20139,TRUE,"ModerateBurden"
"Montgomery","AR",NA,36.1,27.503734622707,20.31,13.3,68,88,8986,5097,TRUE,"ModerateBurden"
"Trego","KS",NA,39.2,34.4367273574417,15.04,9.19,66,42,2803,20195,TRUE,"ModerateBurden"
"Marion","AR",NA,35.8,28.1697180664669,20.42,13.46,68,77,16694,5089,TRUE,"ModerateBurden"
"Clay","NE",NA,41.5,32.3599044770016,8.93,5.49,72,32,6203,31035,TRUE,"ModerateBurden"
"Marshall","IL",NA,57,48.4576398921158,8.94,5.47,62,67,11438,17123,TRUE,"ModerateBurden"
"Harrison","MO",NA,33.9,25.6909439251961,14.82,9,72,48,8352,29081,TRUE,"ModerateBurden"
"Gasconade","MO",NA,50.6,40.171031693657,13.8,8.31,72,47,14706,29073,TRUE,"ModerateBurden"
"Churchill","NV",NA,53.6,47.6145913810263,13.9,7.55,75,71,24909,32001,TRUE,"ModerateBurden"
"Webster Parish","LA",NA,42.9,35.1902927135287,17.48,10.51,71,71,38340,22119,TRUE,"LowBurden"
"West Carroll Parish","LA",NA,40.6,30.4071293312515,20.15,12.68,71,68,10830,22123,TRUE,"ModerateBurden"
"Benton","IN",NA,41.7,35.1502244220483,13.9,8.73,72,80,8748,18007,TRUE,"ModerateBurden"
"Pipestone","MN",NA,54.4,44.0235277002359,7.88,4.28,69,48,9126,27117,TRUE,"ModerateBurden"
"Baxter","AR",NA,46.7,36.8398739636432,20.42,13.46,68,77,41932,5005,TRUE,"LowBurden"
"Emporia city","VA",NA,33,27.7398864997136,6.82,4.69,65,0,5346,51595,TRUE,"ModerateBurden"
"Mille Lacs","MN",NA,57.6,48.3072184177036,8.88,4.84,69,5,26277,27095,TRUE,"ModerateBurden"
"Marshall","MN",NA,49.7,41.8367142871428,7.62,4.11,69,0,9336,27089,TRUE,"ModerateBurden"
"Wabash","IL",NA,49,39.9385726996923,10.39,6.52,62,72,11520,17185,TRUE,"ModerateBurden"
"Hancock","IL",NA,47.8,37.7700607618292,9.65,5.93,62,100,17708,17067,TRUE,"ModerateBurden"
"Hardin","IL",NA,41.5,31.1125872415251,10.39,6.52,62,NA,3821,17069,TRUE,"ModerateBurden"
"Clark","AR",NA,48.6,41.4807499935876,20.31,13.3,68,88,22320,5019,TRUE,"ModerateBurden"
"Aitkin","MN",NA,58.6,47.4199070677427,8.06,4.38,69,29,15886,27001,TRUE,"ModerateBurden"
"Jasper","IL",NA,42,32.5821174080819,10.55,6.57,62,11,9610,17079,TRUE,"ModerateBurden"
"Pike","IL",NA,41.1,31.5871182909015,9.91,6.11,62,43,15561,17149,TRUE,"ModerateBurden"
"Presque Isle","MI",NA,59.7,47.0067550553433,9.76,6,73,71,12592,26141,TRUE,"ModerateBurden"
"Alger","MI",NA,62.2,54.2173293474389,10.87,6.65,73,81,9108,26003,TRUE,"ModerateBurden"
"Ontonagon","MI",NA,68.8,59.1498763047533,9.5,5.84,73,37,5720,26131,TRUE,"ModerateBurden"
"Iron","MI",NA,55.7,44.3056198596466,9.5,5.84,73,55,11066,26071,TRUE,"ModerateBurden"
"Luce","MI",NA,44.5,34.5833624868747,10.87,6.65,73,81,6229,26095,TRUE,"ModerateBurden"
"Gallatin","IL",NA,54.9,46.2527099417681,10.39,6.52,62,NA,4828,17059,TRUE,"ModerateBurden"
"Watonwan","MN",NA,58.3,51.4972018013875,7.88,4.28,69,87,10897,27165,TRUE,"ModerateBurden"
"Cooper","MO",NA,44.3,37.5638181348426,15.12,9.03,72,61,17709,29053,TRUE,"ModerateBurden"
"Attala","MS",NA,54.1,45.8216250786676,18.9,13.09,77,86,18174,28007,TRUE,"ModerateBurden"
"Hardy","WV",NA,55.2,47.1026231160127,10.21,7.83,77,52,13776,54031,TRUE,"ModerateBurden"
"Carroll","MO",NA,49,38.5687907033315,15.12,9.03,72,75,8679,29033,TRUE,"ModerateBurden"
"Yazoo","MS",NA,49,43.8657983349838,16.51,11.05,77,NA,29690,28163,TRUE,"ModerateBurden"
"Patrick","VA",NA,39.6,32.5346101098521,6.72,4.61,65,71,17608,51141,TRUE,"ModerateBurden"
"Barbour","WV",NA,49.5,42.9123125151465,10.21,7.83,77,48,16441,54001,TRUE,"ModerateBurden"
"Avoyelles Parish","LA",NA,46.4,40.8359956839581,21.74,13.85,71,91,40144,22009,TRUE,"LowBurden"
"Union","MS",NA,39.1,31.9150398699438,18.25,12.51,77,14,28815,28145,TRUE,"ModerateBurden"
"Prince of Wales-Hyder Census Area","AK",NA,53.4,49.4948708162296,23.61,17.04,77,100,6203,2198,TRUE,"ModerateBurden"
"Fulton","AR",NA,32.4,27.1918249488749,21.77,14.52,68,72,12477,5049,TRUE,"ModerateBurden"
"East Feliciana Parish","LA",NA,40.5,34.2003932824268,18.98,11.74,71,70,19135,22037,TRUE,"ModerateBurden"
"Smith","MS",NA,34.1,29.3375144935174,19.16,13.18,77,68,15916,28129,TRUE,"ModerateBurden"
"Pontotoc","MS",NA,41.4,34.1092482623023,18.25,12.51,77,14,32174,28115,TRUE,"LowBurden"
"Iberville Parish","LA",NA,55.9,49.9328350392375,18.98,11.74,71,70,32511,22047,TRUE,"LowBurden"
"LaSalle Parish","LA",NA,44.9,39.9723664695462,21.74,13.85,71,91,14892,22059,TRUE,"ModerateBurden"
"Natchitoches Parish","LA",NA,43.1,36.7836318045499,18.74,11.57,71,71,38158,22069,TRUE,"LowBurden"
"Dubois","IN",NA,57.1,48.8496812839874,12.5,7.79,72,40,42736,18037,TRUE,"LowBurden"
"Lincoln","WA",NA,57.7,49.8131643262219,7.12,5.17,78,74,10939,53043,TRUE,"ModerateBurden"
"Copiah","MS",NA,54,47.9116632500699,16.65,11.33,77,39,28065,28029,TRUE,"ModerateBurden"
"Westmoreland","VA",NA,45.4,36.8794326241135,6.13,4.24,65,75,18015,51193,TRUE,"ModerateBurden"
"Finney","KS",NA,46.5,44.2962882754673,15.14,9.32,66,30,36467,20055,TRUE,"LowBurden"
"Cedar","NE",NA,40.7,32.401258690506,8.48,5.21,72,34,8402,31027,TRUE,"ModerateBurden"
"Lee","IA",NA,50.8,40.9979152898413,13.34,8.08,66,100,33657,19111,TRUE,"LowBurden"
"Franklin","IA",NA,54.5,45.5751029565565,12.85,7.69,66,71,10070,19069,TRUE,"ModerateBurden"
"Marion","GA",NA,41.1,36.5763901509269,15.56,9.91,74,77,8359,13197,TRUE,"ModerateBurden"
"Grundy","IA",NA,61.9,53.6890878268439,12.85,7.69,66,63,12232,19075,TRUE,"ModerateBurden"
"Miller","GA",NA,54.1,47.9559762564533,17.84,11.48,74,21,5718,13201,TRUE,"ModerateBurden"
"Talbot","GA",NA,48.2,42.3650038250986,15.56,9.91,74,77,6195,13263,TRUE,"ModerateBurden"
"Hamilton","NY",NA,82.8,76.4300269267157,8.7,6.2,70,68,4416,36041,TRUE,"ModerateBurden"
"Lyon","IA",NA,41.2,32.0165123826964,11.76,7.06,66,48,11755,19119,TRUE,"ModerateBurden"
"Emmet","IA",NA,52.2,43.6151896788012,11.76,7.06,66,0,9208,19063,TRUE,"ModerateBurden"
"Washington","GA",NA,44,37.1734738005944,16.23,10.43,74,0,20374,13303,TRUE,"ModerateBurden"
"Sabine","TX",NA,36.9,26.4362123839879,14.28,9.83,87,74,10542,48403,TRUE,"ModerateBurden"
"Socorro","NM",NA,68.4,64.9298776107669,7.26,3.88,83,90,16637,35053,TRUE,"ModerateBurden"
"Marshall","IA",NA,65.7,58.9060013068862,12.93,7.81,66,NA,39369,19127,TRUE,"LowBurden"
"Mills","IA",NA,56.1,49.3571821136258,13.23,7.95,66,62,15109,19129,TRUE,"ModerateBurden"
"White","GA",NA,35.5,27.3277980174532,14.69,9.34,74,66,30798,13311,TRUE,"LowBurden"
"Conecuh","AL",NA,43.5,36.6414712216403,17.35,13.37,79,73,12067,1035,TRUE,"ModerateBurden"
"Lanier","GA",NA,26.9,23.0011845733379,18.8,12.24,74,98,10423,13173,TRUE,"ModerateBurden"
"Haralson","GA",NA,33.3,26.561045617003,16.49,10.45,74,78,29792,13143,TRUE,"ModerateBurden"
"Eddy","NM",NA,46.9,42.1502310759882,7.92,4.34,83,75,58460,35015,TRUE,"LowBurden"
"Dunn","ND",NA,24.4,18.7615526802218,14.47,9.88,51,54,4424,38025,TRUE,"ModerateBurden"
"Orange","IN",NA,55.4,45.8126954436315,13.51,8.53,72,44,19646,18117,TRUE,"ModerateBurden"
"Bibb","AL",NA,34.6,29.2650224641084,18.08,13.9,79,87,22394,1007,TRUE,"ModerateBurden"
"Limestone","TX",NA,37.3,31.451489057749,12.48,8.5,87,83,23437,48293,TRUE,"ModerateBurden"
"Butler","AL",NA,39.3,32.4860553071099,17.58,13.43,79,43,19448,1013,TRUE,"ModerateBurden"
"Ripley","IN",NA,48,39.175746077831,12.87,8.06,72,40,28324,18137,TRUE,"ModerateBurden"
"Steuben","IN",NA,47.2,37.5906911851388,14.83,9.76,72,76,34594,18151,TRUE,"LowBurden"
"Huntington","IN",NA,50.2,40.745108315863,13.83,8.82,72,31,36520,18069,TRUE,"LowBurden"
"Whitley","IN",NA,46.9,37.560437863387,13.83,8.82,72,76,33964,18183,TRUE,"LowBurden"
"Jones","NC",NA,54.1,46.5571086274814,15.24,11.69,78,57,9419,37103,TRUE,"ModerateBurden"
"Ochiltree","TX",NA,38.5,33.402593830534,12.41,8.24,87,92,9836,48357,TRUE,"SustainedHotspot"
"Washington","NC",NA,49.8,40.234378478499,12.53,9.69,78,78,11580,37187,TRUE,"ModerateBurden"
"Dooly","GA",NA,37.3,33.0605210993446,15.56,9.91,74,68,13390,13093,TRUE,"ModerateBurden"
"Perquimans","NC",NA,48.1,36.2290787492162,13.31,10.17,78,52,13463,37143,TRUE,"ModerateBurden"
"Panola","TX",NA,38,30.3355147523834,12.82,8.71,87,83,23194,48365,TRUE,"ModerateBurden"
"Cedar","IA",NA,59.9,52.547297300381,13.24,7.96,66,73,18627,19031,TRUE,"ModerateBurden"
"Guadalupe","NM",NA,69.5,65.5987196077096,8.05,4.36,83,81,4300,35019,TRUE,"ModerateBurden"
"Carroll","AR",NA,47.5,41.3883207795015,20.42,13.46,68,17,28380,5015,TRUE,"ModerateBurden"
"Doniphan","KS",NA,48.1,38.8382454260124,16.37,10.1,66,48,7600,20043,TRUE,"ModerateBurden"
"Jefferson","ID",NA,42.8,37.5897396370416,20.11,13.24,66,44,29871,16051,TRUE,"ModerateBurden"
"Coffey","KS",NA,53.2,45.4177212252924,14.48,8.85,66,14,8179,20031,TRUE,"ModerateBurden"
"Sioux","IA",NA,41.6,33.9852210148553,11.76,7.06,66,NA,34855,19167,TRUE,"LowBurden"
"Scurry","TX",NA,47.1,41.4954083974431,12.78,8.6,87,NA,16703,48415,TRUE,"ModerateBurden"
"Atchison","KS",NA,46.4,38.8675260090923,16.37,10.1,66,7,16073,20005,TRUE,"ModerateBurden"
"Coosa","AL",NA,40.4,32.5577427694929,18.06,13.83,79,62,10663,1037,TRUE,"ModerateBurden"
"Dickinson","KS",NA,56.1,49.2291018083633,14.7,9.03,66,NA,18466,20041,TRUE,"ModerateBurden"
"Sac","IA",NA,52.6,42.4491283130289,11.75,7.04,66,32,9721,19161,TRUE,"ModerateBurden"
"Allen","KS",NA,46.1,38.9019907880337,15.6,9.63,66,40,12369,20001,TRUE,"ModerateBurden"
"Stephens","TX",NA,36.9,29.0307856962982,12.78,8.6,87,95,9366,48429,TRUE,"ModerateBurden"
"DeKalb","AL",NA,33.7,28.1221358498252,18.98,14.6,79,68,71513,1049,TRUE,"LowBurden"
"Cassia","ID",NA,40.4,34.9410657871526,20.16,13.17,66,82,24030,16031,TRUE,"ModerateBurdenResolving"
"Franklin","AL",NA,43.5,36.03804098466,17.38,13.25,79,53,31362,1059,TRUE,"LowBurden"
"Sharp","AR",NA,38.7,31.2248280160345,21.77,14.52,68,72,17442,5135,TRUE,"ModerateBurden"
"Van Zandt","TX",NA,37.9,30.0210134947897,12.85,8.74,87,80,56590,48467,TRUE,"LowBurden"
"Fayette","AL",NA,34.9,27.7661378828694,18.55,14.31,79,21,16302,1057,TRUE,"ModerateBurden"
"Calhoun","IA",NA,59.4,50.2077494222353,11.75,7.04,66,32,9668,19025,TRUE,"ModerateBurden"
"Concordia Parish","LA",NA,43.1,38.670716998662,21.74,13.85,71,48,19259,22029,TRUE,"ModerateBurden"
"Vernon Parish","LA",NA,56.2,52.6454885298423,19.51,11.87,71,52,47429,22115,TRUE,"LowBurden"
"Union Parish","LA",NA,45.3,38.0165875546468,20.15,12.68,71,94,22108,22111,TRUE,"LowBurden"
"De Soto Parish","LA",NA,42.7,36.1796658098754,18.74,11.57,71,71,27463,22031,TRUE,"LowBurden"
"East Carroll Parish","LA",NA,46.2,39.2325376516179,20.15,12.68,71,68,6861,22035,TRUE,"ModerateBurden"
"Buchanan","IA",NA,53.5,45.2647243193154,12.19,7.24,66,63,21175,19019,TRUE,"LowBurden"
"Greenlee","AZ",NA,43.8,39.314062580641,16.38,12.52,66,61,9498,4011,TRUE,"ModerateBurden"
"Andrews","TX",NA,44.1,39.5692976390398,11.66,7.89,87,46,18705,48003,TRUE,"ModerateBurden"
"Fairfield","SC",NA,64.2,58.2051516971554,12.1,6.64,65,59,22347,45039,TRUE,"LowBurden"
"Chickasaw","IA",NA,54.7,46.0257819272961,12.54,7.45,66,NA,11933,19037,TRUE,"ModerateBurden"
"Clay","IA",NA,51.7,42.2120728702422,11.76,7.06,66,6,16016,19041,TRUE,"ModerateBurden"
"Chesterfield","SC",NA,36.8,30.8440075442504,15.02,8.49,65,69,45650,45025,TRUE,"LowBurden"
"Lincoln","WY",NA,43.6,36.0395633518425,20.5,14.72,37,4,19830,56023,TRUE,"ModerateBurden"
"McPherson","KS",NA,55.3,47.2148669818252,15.42,9.56,66,27,28542,20113,TRUE,"LowBurden"
"Skamania","WA",NA,38.6,33.991312709359,8.53,6.23,78,44,12083,53059,TRUE,"ModerateBurden"
"Dillon","SC",NA,44.5,37.4501305679282,14.37,8.07,65,57,30479,45033,TRUE,"LowBurden"
"Houston","TN",NA,43.3,35.2349375450792,13.69,8.64,64,76,8201,47083,TRUE,"ModerateBurden"
"Grant Parish","LA",NA,42.4,37.2386453146771,21.74,13.85,71,91,22389,22043,TRUE,"LowBurden"
"Palo Alto","IA",NA,50.7,41.2756480834473,11.76,7.06,66,6,8886,19147,TRUE,"ModerateBurden"
"Bamberg","SC",NA,50.9,44.629136178432,14.76,8.38,65,42,14066,45009,TRUE,"ModerateBurden"
"Boone","IA",NA,64.4,57.1197908657543,11.66,6.91,66,74,26234,19015,TRUE,"LowBurden"
"Winn Parish","LA",NA,47,41.4393144720441,21.74,13.85,71,0,13904,22127,TRUE,"ModerateBurden"
"Mason","IL",NA,53.6,45.6722431678316,9.91,6.11,62,67,13359,17125,TRUE,"ModerateBurden"
"Tripp","SD",NA,44.6,36.1145237343068,13.65,9.67,50,50,5441,46123,TRUE,"ModerateBurden"
"Gladwin","MI",NA,47.7,36.6253871862547,10.33,6.45,73,73,25449,26051,TRUE,"LowBurden"
"Cheboygan","MI",NA,55.9,46.4909810936298,9.76,6,73,78,25276,26031,TRUE,"LowBurden"
"Meigs","TN",NA,68,58.2477264585909,14.91,9.55,64,75,12422,47121,TRUE,"ModerateBurden"
"Dallam","TX",NA,44.5,40.8251682996734,12.41,8.24,87,92,7287,48111,TRUE,"ModerateBurden"
"Richland","IL",NA,47.9,39.3880533075492,10.55,6.57,62,11,15513,17159,TRUE,"ModerateBurden"
"Schuyler","IL",NA,55.7,47.5572599285564,9.91,6.11,62,56,6768,17169,TRUE,"ModerateBurden"
"Jackson","IN",NA,52.9,45.5850149993109,11.49,7.06,72,50,44231,18071,TRUE,"LowBurden"
"Scott","IN",NA,43.8,36.5896802419854,14.17,8.9,72,46,23873,18143,TRUE,"LowBurden"
"Spencer","IN",NA,44.3,37.1841418811044,12.5,7.79,72,72,20277,18147,TRUE,"LowBurden"
"Culberson","TX",NA,52,48.084974804902,11.66,7.89,87,96,2171,48109,TRUE,"ModerateBurden"
"Scott","IL",NA,42.2,34.4770804518329,10.42,6.46,62,97,4951,17171,TRUE,"ModerateBurden"
"Sullivan","IN",NA,49.3,42.0341237880223,14.07,8.9,72,60,20669,18153,TRUE,"LowBurden"
"Switzerland","IN",NA,30.9,23.7109540821168,12.87,8.06,72,40,10751,18155,TRUE,"ModerateBurden"
"Jefferson","KS",NA,54.2,46.9420309857319,16.37,10.1,66,75,19043,20087,TRUE,"ModerateBurden"
